name;state_name;country_name;latitude;longitude
Hyderabad;Telangana;India;17.38405;78.45636
Zhengzhou;Henan;China;34.75778;113.64861
Salzburg;Salzburg;Austria;47.79941;13.04399
Sofia;Sofia City Province;Bulgaria;42.69751;23.32415
Thunder Bay;Ontario;Canada;48.38202;-89.25018
London;England;United Kingdom;51.50853;-0.12574
Milagro;Guayas;Ecuador;-2.13404;-79.59415
Houston;Alaska;United States;61.63028;-149.81806
Houston;Mississippi;United States;33.89845;-88.99923
Houston;Missouri;United States;37.32616;-91.95599
Houston;Pennsylvania;United States;40.24646;-80.21145
Houston;Texas;United States;29.76328;-95.36327
Houston;Alaska;United States;61.63028;-149.81806
Houston;Mississippi;United States;33.89845;-88.99923
Houston;Missouri;United States;37.32616;-91.95599
Houston;Pennsylvania;United States;40.24646;-80.21145
Houston;Texas;United States;29.76328;-95.36327
Sydney;New South Wales;Australia;-33.86785;151.20732
Bandung;Jawa Barat;Indonesia;-6.92222;107.60694
Oxford;England;United Kingdom;51.75222;-1.25596
Bengaluru;Karnataka;India;12.97194;77.59369
Seoul;Seoul;South Korea;37.566;126.9784
Lausanne;Vaud;Switzerland;46.516;6.63282
Gandhinagar;Gujarat;India;23.21667;72.68333
Perth;Tasmania;Australia;-41.57231;147.17096
Perth;Western Australia;Australia;-31.95224;115.8614
Bahawalpur;Punjab;Pakistan;29.39779;71.6752
San Jose;California;United States;37.33939;-121.89496
Frascati;Lazio;Italy;41.8091;12.67942
Osogbo;Osun;Nigeria;7.77104;4.55698
Bindura;Mashonaland Central Province;Zimbabwe;-17.30192;31.33056
Beijing;Beijing;China;39.9075;116.39723
Santa Clara;California;United States;37.35411;-121.95524
Santa Clara;New Mexico;United States;32.77952;-108.15032
Santa Clara;Puerto Rico;United States;18.21861111;-66.12888889
Santa Clara;Utah;United States;37.13304;-113.65413
Beijing;Beijing;China;39.9075;116.39723
Dehradun;Uttarakhand;India;30.33;78.06
Hangzhou;Zhejiang;China;30.29365;120.16142
Faridabad;Haryana;India;28.41124;77.31316
College Station;Texas;United States;30.62798;-96.33441
Menlo Park;California;United States;37.45383;-122.18219
Montevideo;Montevideo Department;Uruguay;-34.90328;-56.18816
Bengaluru;Karnataka;India;12.97194;77.59369
Surabaya;Jawa Timur;Indonesia;-7.24917;112.75083
Mumbai;Maharashtra;India;19.07283;72.88261
Jaipur;Rajasthan;India;27.0;76.0
Pilani;Rajasthan;India;28.36725;75.60352
Mountain View;Arkansas;United States;35.86841;-92.11765
Mountain View;California;United States;37.38605;-122.08385
Mountain View;Hawaii;United States;19.55583;-155.10806
Mountain View;Missouri;United States;36.99533;-91.70376
Mountain View;North Carolina;United States;35.68319;-81.36898
Mountain View;Wyoming;United States;41.26884;-110.33988
Canberra;Australian Capital Territory;Australia;-35.28346;149.12807
Nanning;Guangxi Zhuang;China;22.81667;108.31667
Ulsan;Ulsan;South Korea;35.53722;129.31667
Rajkot;Gujarat;India;22.33333;70.83333
Wuxi;Hunan;China;26.5844;111.859
Wuxi;Taiwan;China;31.56887;120.28857
Xinyang;Henan;China;32.12278;114.06556
Lexington;Georgia;United States;33.86984;-83.11182
Lexington;Illinois;United States;40.64142;-88.7834
Lexington;Kentucky;United States;37.98869;-84.47772
Lexington;Massachusetts;United States;42.44732;-71.2245
Lexington;Michigan;United States;43.26808;-82.53076
Lexington;Minnesota;United States;45.14247;-93.16328
Lexington;Mississippi;United States;33.11318;-90.05314
Lexington;Missouri;United States;39.18473;-93.87994
Lexington;Nebraska;United States;40.78084;-99.7415
Lexington;North Carolina;United States;35.82403;-80.25338
Lexington;Ohio;United States;40.67867;-82.58239
Lexington;Oklahoma;United States;35.01479;-97.33558
Lexington;South Carolina;United States;33.98154;-81.23621
Lexington;Tennessee;United States;35.6509;-88.39338
Lexington;Texas;United States;30.4191;-97.01165
Lexington;Virginia;United States;37.78402;-79.44282
Pittsburgh;Pennsylvania;United States;40.44062;-79.99589
Rome;Lazio;Italy;41.89193;12.51133
Zagreb;Zagreb;Croatia;45.81444;15.97798
Guangzhou;Guangdong;China;23.11667;113.25
Colombo;Western Province;Sri Lanka;6.93548;79.84868
Canberra;Australian Capital Territory;Australia;-35.28346;149.12807
Tucson;Arizona;United States;32.22174;-110.92648
Mumbai;Maharashtra;India;19.07283;72.88261
Providence;Kentucky;United States;38.57451;-85.22107
Providence;Rhode Island;United States;41.82399;-71.41283
Providence;Texas;United States;33.2334;-96.96158
Providence;Utah;United States;41.70632;-111.81717
Tehran;Tehran Province;Iran;35.69439;51.42151
Tehran;Tehran Province;Iran;35.69439;51.42151
Kuopio;Pirkanmaa;Finland;62.89238;27.67703
Bhilwara;Rajasthan;India;25.5;74.75
Buffalo;Iowa;United States;41.45642;-90.72347
Buffalo;Minnesota;United States;45.17191;-93.87469
Buffalo;Missouri;United States;37.64393;-93.09241
Buffalo;New York;United States;42.88645;-78.87837
Buffalo;Oklahoma;United States;36.83559;-99.6304
Buffalo;South Carolina;United States;34.72569;-81.68343
Buffalo;South Dakota;United States;45.58416;-103.54603
Buffalo;Texas;United States;31.46379;-96.05802
Buffalo;West Virginia;United States;38.61759;-81.9818
Buffalo;Wyoming;United States;44.34831;-106.69894
Boston;Georgia;United States;30.79186;-83.78989
Boston;Massachusetts;United States;42.35843;-71.05977
Boston;New York;United States;42.62895;-78.73753
Ames;Iowa;United States;42.03471;-93.61994
Ames;Texas;United States;30.05383;-94.74353
Gwangju;Gwangju;South Korea;35.15472;126.91556
Gwangju;Gyeonggi Province;South Korea;37.41;127.25722
Victoria;British Columbia;Canada;48.4359;-123.35155
Bahawalpur;Punjab;Pakistan;29.39779;71.6752
